SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.232D
DeviceName: Sensoria-C1-149B
SerialNumber: 994AF16EC5C9AA6E
Location: 0x0000
Start: 2024-02-27T10:51:48-08:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,3111,53740,334,221,208,0.025879,0.027344,1.000488,0.070000,-3.150000,-1.470000,-0.626340,-0.195494,-1.261148,,176,157,137,123,902,,,,,,,,,-43,10:52:42.675,
,,3112,53760,334,223,209,0.020508,0.027344,1.000488,0.000000,-3.150000,-1.400000,-0.622982,-0.198122,-1.272682,,175,155,137,123,901,,,,,,,,,-43,10:52:42.707,
,,3113,53780,335,223,207,0.019531,0.031738,0.999512,0.000000,-3.080000,-1.470000,-0.626194,-0.200458,-1.264944,,176,153,137,123,901,,,,,,,,,-43,10:52:42.707,
,,3114,53800,334,223,208,0.020996,0.032715,1.000977,0.140000,-3.080000,-1.540000,-0.626194,-0.200458,-1.264944,,177,154,136,123,901,,,,,,,,,-43,10:52:42.735,
,,3115,53820,335,222,209,0.015625,0.029785,1.001953,0.140000,-3.360000,-1.470000,-0.627800,-0.193888,-1.266696,,177,157,137,123,902,,,,,,,,,-43,10:52:42.736,
,,3116,53840,335,221,209,0.015137,0.027832,1.001953,0.140000,-3.080000,-1.470000,-0.624296,-0.195786,-1.261002,,177,155,137,124,901,,,,,,,,,-43,10:52:42.767,
,,3117,53860,335,224,209,0.023438,0.028320,1.001465,-0.070000,-3.150000,-1.400000,-0.631158,-0.197830,-1.259104,,176,155,138,124,902,,,,,,,,,-43,10:52:42.816,
,,3118,53880,334,222,206,0.021973,0.032227,1.000977,0.000000,-3.150000,-1.470000,-0.633056,-0.199144,-1.258958,,176,153,136,122,901,,,,,,,,,-43,10:52:42.816,
,,3119,53900,334,223,208,0.020508,0.027344,0.998047,0.000000,-3.150000,-1.470000,-0.633056,-0.199144,-1.258958,,176,153,137,123,900,,,,,,,,,-43,10:52:42.834,
,,3120,53920,334,223,208,0.019043,0.030273,0.995605,0.070000,-3.360000,-1.610000,-0.629844,-0.199290,-1.258958,,178,157,137,123,901,,,,,,,,,-43,10:52:42.856,
,,3121,53940,334,222,208,0.020020,0.032227,1.001465,0.070000,-3.080000,-1.400000,-0.634370,-0.191552,-1.253848,,176,156,137,124,901,,,,,,,,,-43,10:52:42.857,
,,3122,53960,335,222,208,0.020508,0.029785,0.995605,-0.070000,-3.290000,-1.400000,-0.634370,-0.193012,-1.253264,,176,156,137,122,901,,,,,,,,,-43,10:52:42.885,
,,3123,53980,332,223,207,0.018555,0.024902,0.995605,0.070000,-3.290000,-1.470000,-0.629114,-0.192282,-1.259104,,177,155,136,122,900,,,,,,,,,-43,10:52:42.916,
,,3124,54000,335,222,209,0.019531,0.030273,0.996094,0.000000,-3.150000,-1.470000,-0.629114,-0.192282,-1.259104,,176,154,136,123,902,,,,,,,,,-43,10:52:42.916,
,,3125,54020,336,223,209,0.022461,0.028809,0.994629,0.000000,-3.220000,-1.400000,-0.631450,-0.196370,-1.262170,,176,157,137,122,902,,,,,,,,,-43,10:52:42.947,
,,3126,54040,345,235,225,0.016602,0.028809,1.000488,-0.070000,-3.010000,-1.470000,-0.632326,-0.198706,-1.265090,,187,166,145,129,902,,,,,,,,,-43,10:52:42.977,
,,3127,54060,337,225,212,0.019531,0.027344,1.000000,0.000000,-3.220000,-1.470000,-0.632326,-0.198706,-1.265090,,180,159,139,127,902,,,,,,,,,-43,10:52:43.007,
,,3128,54080,335,223,209,0.020996,0.027832,0.997559,0.140000,-3.080000,-1.470000,-0.630428,-0.196516,-1.271076,,178,157,138,124,901,,,,,,,,,-43,10:52:43.036,
,,3129,54100,335,222,210,0.020996,0.035156,1.000977,0.000000,-3.290000,-1.470000,-0.625464,-0.195640,-1.260856,,177,155,138,124,902,,,,,,,,,-43,10:52:43.037,
,,3130,54120,335,222,209,0.017090,0.028320,0.996582,0.000000,-3.150000,-1.470000,-0.632326,-0.197246,-1.266404,,176,157,138,123,901,,,,,,,,,-43,10:52:43.067,
,,3131,54140,335,223,210,0.021484,0.028320,0.995605,0.000000,-3.150000,-1.470000,-0.631450,-0.193450,-1.255600,,177,157,138,123,901,,,,,,,,,-43,10:52:43.095,
,,3132,54160,335,222,208,0.019043,0.030273,0.998535,0.000000,-3.150000,-1.540000,-0.631450,-0.193450,-1.255600,,176,154,136,123,902,,,,,,,,,-43,10:52:43.097,
,,3133,54180,334,223,209,0.015625,0.028809,0.998535,0.140000,-3.220000,-1.470000,-0.632034,-0.200458,-1.259834,,175,154,137,122,902,,,,,,,,,-43,10:52:43.126,
,,3134,54200,334,221,208,0.016602,0.027344,0.998535,0.000000,-3.150000,-1.470000,-0.631012,-0.194472,-1.260710,,175,154,136,124,901,,,,,,,,,-43,10:52:43.155,
,,3135,54220,334,223,208,0.023926,0.027832,0.997070,0.000000,-3.360000,-1.470000,-0.631596,-0.195640,-1.265966,,176,156,137,122,902,,,,,,,,,-43,10:52:43.163,
,,3136,54240,336,223,208,0.016113,0.028320,0.998535,0.000000,-3.150000,-1.400000,-0.625902,-0.191552,-1.273120,,177,155,137,123,901,,,,,,,,,-43,10:52:43.185,
,,3137,54260,335,222,209,0.018555,0.026855,0.996582,0.070000,-3.150000,-1.400000,-0.625902,-0.191552,-1.273120,,177,154,138,122,901,,,,,,,,,-43,10:52:43.216,
,,3138,54280,334,222,207,0.018066,0.033691,0.996094,0.070000,-3.290000,-1.470000,-0.630136,-0.193158,-1.254140,,176,155,136,124,902,,,,,,,,,-43,10:52:43.217,
,,3139,54300,334,222,209,0.021973,0.028809,0.997070,-0.070000,-3.150000,-1.470000,-0.629406,-0.193158,-1.271514,,175,155,136,122,901,,,,,,,,,-43,10:52:43.245,
,,3140,54320,334,222,207,0.016602,0.030273,0.995117,0.000000,-3.220000,-1.470000,-0.631888,-0.195348,-1.252096,,176,157,137,124,901,,,,,,,,,-43,10:52:43.275,
,,3141,54340,334,223,208,0.017578,0.023926,1.000977,-0.070000,-3.080000,-1.400000,-0.628238,-0.202794,-1.267134,,177,156,136,122,901,,,,,,,,,-43,10:52:43.284,
,,3142,54360,335,223,207,0.018066,0.026855,0.995117,0.070000,-3.080000,-1.400000,-0.628238,-0.202794,-1.267134,,176,155,137,122,901,,,,,,,,,-43,10:52:43.305,
,,3143,54380,334,222,208,0.021973,0.029297,0.997070,0.000000,-3.080000,-1.400000,-0.629114,-0.194034,-1.254140,,175,155,137,123,900,,,,,,,,,-43,10:52:43.335,
,,3144,54400,334,221,208,0.021484,0.030762,0.995117,0.000000,-3.150000,-1.330000,-0.631304,-0.196370,-1.284654,,175,156,137,122,901,,,,,,,,,-43,10:52:43.336,
,,3145,54420,336,223,209,0.017578,0.028809,0.996582,0.000000,-3.220000,-1.470000,-0.631158,-0.197830,-1.255308,,176,156,138,124,901,,,,,,,,,-43,10:52:43.365,
,,3146,54440,335,221,209,0.020508,0.029297,0.996094,0.140000,-3.150000,-1.470000,-0.632618,-0.198268,-1.272974,,176,156,137,124,901,,,,,,,,,-43,10:52:43.394,
,,3147,54460,334,222,207,0.017578,0.025391,1.000488,-0.070000,-3.150000,-1.470000,-0.632618,-0.198268,-1.272974,,176,154,137,123,903,,,,,,,,,-43,10:52:43.396,
,,3148,54480,334,223,209,0.016113,0.026367,0.997070,0.070000,-3.220000,-1.470000,-0.629552,-0.195202,-1.262462,,175,155,137,122,902,,,,,,,,,-43,10:52:43.425,
,,3149,54500,334,222,208,0.017578,0.029785,0.997559,0.000000,-3.150000,-1.540000,-0.631450,-0.195932,-1.268302,,176,155,137,124,901,,,,,,,,,-43,10:52:43.456,
,,3150,54520,335,223,210,0.020996,0.027832,0.996094,0.000000,-3.150000,-1.330000,-0.633640,-0.200166,-1.272390,,175,158,136,123,902,,,,,,,,,-43,10:52:43.456,
,,3151,54540,336,223,210,0.022461,0.026367,0.998535,0.000000,-3.080000,-1.400000,-0.630574,-0.198414,-1.268156,,178,156,137,123,902,,,,,,,,,-43,10:52:43.484,
,,3152,54560,334,223,208,0.020020,0.030762,0.996582,0.070000,-3.220000,-1.400000,-0.630574,-0.198414,-1.268156,,175,154,136,123,901,,,,,,,,,-43,10:52:43.516,
,,3153,54580,333,222,208,0.017090,0.028320,0.999512,0.000000,-3.150000,-1.470000,-0.632180,-0.197246,-1.268740,,177,155,136,122,902,,,,,,,,,-43,10:52:43.516,
,,3154,54600,336,221,208,0.017578,0.027832,0.997070,0.070000,-3.080000,-1.470000,-0.633932,-0.194764,-1.262608,,177,156,138,123,901,,,,,,,,,-43,10:52:43.547,
,,3155,54620,335,222,208,0.020996,0.027832,0.999512,0.000000,-3.150000,-1.400000,-0.636268,-0.196224,-1.264944,,175,156,137,122,903,,,,,,,,,-43,10:52:43.577,
,,3156,54640,335,223,208,0.017578,0.025391,0.997559,0.000000,-3.220000,-1.470000,-0.628822,-0.201626,-1.262608,,175,156,136,124,903,,,,,,,,,-43,10:52:43.578,
,,3157,54660,334,223,208,0.023438,0.029297,1.002930,0.000000,-3.080000,-1.400000,-0.628822,-0.201626,-1.262608,,176,154,136,123,900,,,,,,,,,-43,10:52:43.607,
,,3158,54680,334,224,207,0.024414,0.029785,0.998535,0.140000,-3.290000,-1.470000,-0.630574,-0.197976,-1.257060,,176,154,136,122,901,,,,,,,,,-43,10:52:43.636,
,,3159,54700,334,222,207,0.015625,0.030273,0.997559,0.000000,-3.220000,-1.540000,-0.635538,-0.193012,-1.263046,,177,156,136,124,902,,,,,,,,,-43,10:52:43.636,
,,3160,54720,336,223,208,0.020508,0.029297,0.998047,0.070000,-3.150000,-1.470000,-0.633494,-0.198852,-1.258520,,177,157,138,124,900,,,,,,,,,-43,10:52:43.664,
,,3161,54740,334,224,207,0.014648,0.027832,0.999023,0.070000,-3.150000,-1.400000,-0.632326,-0.197246,-1.256622,,175,155,138,123,901,,,,,,,,,-43,10:52:43.695,
,,3162,54760,334,222,207,0.018066,0.027832,0.996582,0.000000,-3.150000,-1.470000,-0.632326,-0.197246,-1.256622,,175,154,135,122,902,,,,,,,,,-43,10:52:43.697,
,,3163,54780,334,222,208,0.020020,0.028809,0.996094,0.140000,-3.220000,-1.610000,-0.628676,-0.196662,-1.266696,,176,154,137,121,901,,,,,,,,,-43,10:52:43.727,
,,3164,54800,334,222,209,0.022461,0.029297,0.996094,0.070000,-3.290000,-1.400000,-0.630866,-0.201042,-1.269470,,177,157,136,123,901,,,,,,,,,-43,10:52:43.755,
,,3165,54820,334,223,209,0.018555,0.028809,0.999023,0.000000,-3.150000,-1.400000,-0.629406,-0.198122,-1.267864,,177,156,137,123,901,,,,,,,,,-43,10:52:43.764,
,,3166,54840,335,223,208,0.017090,0.026855,0.999512,0.000000,-3.150000,-1.330000,-0.631742,-0.197684,-1.257644,,175,156,137,122,901,,,,,,,,,-43,10:52:43.787,
,,3167,54860,335,223,208,0.021484,0.025879,0.997559,0.000000,-3.150000,-1.400000,-0.631742,-0.197684,-1.257644,,175,154,137,122,901,,,,,,,,,-43,10:52:43.818,
,,3168,54880,336,221,207,0.021973,0.028809,1.001465,0.000000,-3.220000,-1.400000,-0.633932,-0.199144,-1.273266,,176,154,137,122,901,,,,,,,,,-43,10:52:43.819,
,,3169,54900,335,221,210,0.020996,0.031250,0.996094,0.070000,-3.150000,-1.470000,-0.631450,-0.200020,-1.259104,,176,157,138,123,901,,,,,,,,,-43,10:52:43.845,
,,3170,54920,335,222,209,0.022461,0.033691,1.001953,-0.070000,-3.150000,-1.470000,-0.630136,-0.197684,-1.267572,,175,156,135,123,901,,,,,,,,,-43,10:52:43.875,
,,3171,54940,334,222,207,0.020508,0.031738,1.000000,0.070000,-3.220000,-1.540000,-0.629114,-0.197538,-1.258228,,175,154,136,124,901,,,,,,,,,-43,10:52:43.885,
,,3172,54960,334,221,208,0.021973,0.030762,0.998535,0.000000,-3.220000,-1.470000,-0.629114,-0.197538,-1.258228,,174,155,136,123,901,,,,,,,,,-43,10:52:43.904,
,,3173,54980,334,222,209,0.014160,0.029297,0.997070,0.070000,-3.360000,-1.470000,-0.630282,-0.198852,-1.270054,,177,155,135,123,900,,,,,,,,,-43,10:52:43.935,
,,3174,55000,336,222,208,0.020020,0.026855,0.978027,0.280000,-3.220000,-1.470000,-0.628676,-0.189362,-1.256622,,175,156,137,123,901,,,,,,,,,-43,10:52:43.936,
,,3175,55020,332,218,203,0.017090,0.031738,1.006348,0.070000,-3.220000,-1.470000,-0.631304,-0.194910,-1.266550,,172,152,134,119,901,,,,,,,,,-43,10:52:43.995,
,,3176,55040,335,222,207,0.018555,0.031250,0.991699,-0.070000,-3.150000,-1.400000,-0.631304,-0.194910,-1.266550,,174,154,135,121,900,,,,,,,,,-43,10:52:44.008,
,,3177,55060,335,222,208,0.023438,0.032715,0.988770,0.210000,-3.150000,-1.540000,-0.628968,-0.194034,-1.257644,,176,154,136,122,902,,,,,,,,,-43,10:52:44.027,
,,3178,55080,334,222,207,0.020508,0.028320,0.999512,-0.070000,-3.150000,-1.400000,-0.629406,-0.195056,-1.267280,,176,154,137,121,900,,,,,,,,,-43,10:52:44.055,
,,3179,55100,335,223,208,0.020996,0.023438,0.996582,0.140000,-3.360000,-1.470000,-0.631742,-0.197684,-1.257644,,176,157,136,122,901,,,,,,,,,-43,10:52:44.056,
,,3180,55120,336,222,207,0.018555,0.029785,0.999023,-0.070000,-3.080000,-1.400000,-0.623128,-0.193158,-1.256476,,176,157,136,123,900,,,,,,,,,-43,10:52:44.084,
,,3181,55140,336,222,210,0.019043,0.029297,0.999512,0.000000,-3.220000,-1.470000,-0.623128,-0.193158,-1.256476,,177,154,138,123,900,,,,,,,,,-43,10:52:44.116,
,,3182,55160,334,223,207,0.021484,0.028320,0.997070,0.000000,-3.290000,-1.470000,-0.629114,-0.194326,-1.260126,,175,155,135,124,900,,,,,,,,,-43,10:52:44.117,
,,3183,55180,333,222,207,0.018066,0.030762,0.997559,0.000000,-3.150000,-1.470000,-0.631450,-0.195786,-1.251366,,175,157,136,123,899,,,,,,,,,-43,10:52:44.148,
,,3184,55200,335,223,210,0.020996,0.029297,0.993164,0.000000,-3.220000,-1.470000,-0.630720,-0.199582,-1.257060,,176,155,137,123,902,,,,,,,,,-43,10:52:44.177,
,,3185,55220,334,223,207,0.018555,0.026855,0.999512,0.000000,-3.080000,-1.470000,-0.628968,-0.196662,-1.257206,,175,156,137,123,900,,,,,,,,,-43,10:52:44.177,
,,3186,55240,335,221,208,0.022949,0.029297,0.998535,0.070000,-3.010000,-1.470000,-0.628968,-0.196662,-1.257206,,175,154,137,122,900,,,,,,,,,-43,10:52:44.205,
,,3187,55260,336,222,207,0.027832,0.026855,1.002441,0.000000,-3.150000,-1.470000,-0.633786,-0.198998,-1.248446,,176,154,136,123,901,,,,,,,,,-43,10:52:44.235,
,,3188,55280,334,222,207,0.019531,0.027832,0.995605,0.070000,-3.220000,-1.470000,-0.630574,-0.199436,-1.258958,,175,156,137,122,901,,,,,,,,,-43,10:52:44.236,
,,3189,55300,336,222,209,0.017090,0.028320,1.000000,0.000000,-3.290000,-1.400000,-0.635830,-0.197976,-1.250052,,176,158,136,123,900,,,,,,,,,-43,10:52:44.265,
,,3190,55320,333,221,208,0.016602,0.030762,1.001953,-0.140000,-3.150000,-1.400000,-0.630720,-0.195786,-1.256622,,176,157,137,122,901,,,,,,,,,-43,10:52:44.295,
,,3191,55340,334,221,208,0.020996,0.029785,0.998535,0.000000,-3.220000,-1.540000,-0.630720,-0.195786,-1.256622,,175,154,136,123,901,,,,,,,,,-43,10:52:44.296,
,,3192,55360,335,222,208,0.020508,0.028809,0.995605,0.000000,-3.220000,-1.540000,-0.630574,-0.203524,-1.252242,,176,154,137,123,902,,,,,,,,,-43,10:52:44.325,
,,3193,55380,335,221,207,0.020508,0.029297,0.996094,0.000000,-3.080000,-1.470000,-0.631742,-0.201334,-1.253118,,175,155,137,122,901,,,,,,,,,-43,10:52:44.354,
,,3194,55400,336,222,209,0.016113,0.027344,0.999023,0.000000,-3.150000,-1.540000,-0.633640,-0.201480,-1.261148,,176,156,136,123,901,,,,,,,,,-43,10:52:44.384,
,,3195,55420,335,222,210,0.017090,0.024414,0.999023,0.070000,-3.290000,-1.470000,-0.634078,-0.195640,-1.259834,,175,156,137,124,901,,,,,,,,,-43,10:52:44.385,
,,3196,55440,336,222,207,0.020020,0.023926,0.999023,-0.070000,-3.220000,-1.610000,-0.634078,-0.195640,-1.259834,,176,154,134,122,901,,,,,,,,,-43,10:52:44.418,
,,3197,55460,334,223,208,0.020996,0.027344,1.002441,0.000000,-3.150000,-1.540000,-0.631888,-0.197538,-1.259980,,175,154,136,123,901,,,,,,,,,-43,10:52:44.418,
,,3198,55480,335,222,210,0.022949,0.030273,0.999512,-0.140000,-3.080000,-1.610000,-0.626778,-0.199874,-1.254724,,175,156,136,124,901,,,,,,,,,-43,10:52:44.447,
,,3199,55500,335,221,207,0.020020,0.034180,0.998047,0.070000,-3.220000,-1.540000,-0.626632,-0.193012,-1.257644,,177,156,136,123,902,,,,,,,,,-43,10:52:44.475,
,,3200,55520,335,222,208,0.017578,0.034668,1.000977,0.000000,-3.150000,-1.540000,-0.633494,-0.195494,-1.256768,,177,156,138,122,901,,,,,,,,,-43,10:52:44.485,
,,3201,55540,335,222,206,0.013184,0.032715,0.998535,0.000000,-3.150000,-1.540000,-0.633494,-0.195494,-1.256768,,176,154,136,122,901,,,,,,,,,-43,10:52:44.507,
,,3202,55560,333,221,209,0.022949,0.027832,1.000977,0.000000,-3.150000,-1.470000,-0.623420,-0.194472,-1.270200,,175,154,137,122,901,,,,,,,,,-43,10:52:44.537,
,,3203,55580,334,223,208,0.021973,0.025879,0.998535,0.000000,-3.150000,-1.470000,-0.633786,-0.198852,-1.264652,,176,156,137,124,902,,,,,,,,,-43,10:52:44.538,
,,3204,55600,336,222,208,0.021973,0.028809,0.995117,-0.070000,-3.080000,-1.540000,-0.633348,-0.195494,-1.264068,,177,156,137,123,902,,,,,,,,,-43,10:52:44.567,
,,3205,55620,334,223,209,0.018066,0.034668,0.999023,0.070000,-3.150000,-1.470000,-0.633786,-0.200896,-1.268740,,175,155,138,123,901,,,,,,,,,-43,10:52:44.597,
,,3206,55640,333,223,208,0.017090,0.033691,1.001953,-0.070000,-3.150000,-1.400000,-0.633786,-0.200896,-1.268740,,175,154,137,123,901,,,,,,,,,-43,10:52:44.597,
,,3207,55660,334,221,208,0.013672,0.024902,0.998047,-0.070000,-3.080000,-1.330000,-0.632618,-0.200166,-1.264214,,176,154,135,123,902,,,,,,,,,-43,10:52:44.627,
,,3208,55680,334,221,208,0.018066,0.024414,0.995605,0.000000,-3.220000,-1.400000,-0.629552,-0.196224,-1.257936,,176,156,137,123,901,,,,,,,,,-43,10:52:44.656,
,,3209,55700,336,223,209,0.019531,0.025391,1.000488,0.000000,-3.220000,-1.540000,-0.627946,-0.194034,-1.257644,,176,156,137,123,901,,,,,,,,,-43,10:52:44.656,
,,3210,55720,334,223,209,0.025391,0.032715,0.998047,0.000000,-3.150000,-1.470000,-0.626486,-0.194034,-1.264506,,177,156,136,123,901,,,,,,,,,-43,10:52:44.684,
,,3211,55740,334,224,208,0.021484,0.031250,0.997070,0.000000,-3.010000,-1.470000,-0.626486,-0.194034,-1.264506,,176,155,138,122,902,,,,,,,,,-43,10:52:44.715,
,,3212,55760,333,222,208,0.015625,0.030273,1.000488,0.000000,-3.150000,-1.470000,-0.634808,-0.193742,-1.258082,,176,154,136,123,901,,,,,,,,,-43,10:52:44.716,
,,3213,55780,334,223,207,0.016113,0.025391,0.998047,-0.070000,-3.220000,-1.540000,-0.631012,-0.193596,-1.257352,,177,157,137,123,901,,,,,,,,,-43,10:52:44.745,
,,3214,55800,335,221,209,0.016113,0.025391,0.999512,0.000000,-3.150000,-1.400000,-0.629844,-0.196662,-1.257206,,175,157,137,123,901,,,,,,,,,-43,10:52:44.775,
,,3215,55820,336,223,209,0.020996,0.029785,1.002441,0.070000,-3.150000,-1.470000,-0.629552,-0.194326,-1.250344,,177,155,138,122,901,,,,,,,,,-43,10:52:44.785,
,,3216,55840,333,222,209,0.020020,0.030273,0.997559,0.070000,-3.150000,-1.540000,-0.629552,-0.194326,-1.250344,,176,155,136,123,901,,,,,,,,,-43,10:52:44.807,
,,3217,55860,334,222,207,0.020996,0.026855,0.998047,0.000000,-3.360000,-1.470000,-0.626194,-0.193450,-1.261148,,177,154,136,122,901,,,,,,,,,-43,10:52:44.835,
,,3218,55880,334,221,208,0.019043,0.026367,0.999023,0.000000,-3.080000,-1.330000,-0.627070,-0.190676,-1.259250,,176,156,138,123,900,,,,,,,,,-43,10:52:44.836,
,,3219,55900,334,223,209,0.019043,0.029297,0.997559,0.070000,-3.220000,-1.400000,-0.632034,-0.197538,-1.250782,,175,157,137,123,901,,,,,,,,,-43,10:52:44.865,
,,3220,55920,336,222,209,0.019043,0.028320,0.997559,0.140000,-3.220000,-1.540000,-0.633786,-0.196370,-1.263776,,177,155,137,122,899,,,,,,,,,-43,10:52:44.897,
,,3221,55940,333,222,209,0.022461,0.029785,0.999023,0.000000,-3.080000,-1.400000,-0.633786,-0.196370,-1.263776,,175,154,137,123,902,,,,,,,,,-43,10:52:44.897,
,,3222,55960,334,222,206,0.020508,0.029297,0.995117,0.140000,-3.220000,-1.470000,-0.628530,-0.196516,-1.265528,,176,155,135,124,902,,,,,,,,,-43,10:52:44.927,
,,3223,55980,335,222,209,0.019531,0.027832,0.998047,0.070000,-3.290000,-1.540000,-0.632472,-0.196370,-1.261586,,175,155,137,122,902,,,,,,,,,-43,10:52:44.957,
,,3224,56000,344,231,222,0.015625,0.028809,0.999023,0.070000,-3.220000,-1.400000,-0.633494,-0.194764,-1.256914,,187,166,142,129,902,,,,,,,,,-43,10:52:44.985,
,,3225,56020,336,224,213,0.021484,0.029297,0.999023,0.070000,-3.220000,-1.470000,-0.636560,-0.194034,-1.263338,,180,159,139,125,901,,,,,,,,,-43,10:52:45.017,
,,3226,56040,335,222,208,0.019531,0.028320,0.997559,0.070000,-3.360000,-1.470000,-0.630136,-0.189946,-1.256914,,178,156,138,125,901,,,,,,,,,-43,10:52:45.018,
,,3227,56060,335,222,209,0.017578,0.030273,1.003418,0.000000,-3.220000,-1.470000,-0.628676,-0.196808,-1.271076,,175,155,137,124,902,,,,,,,,,-43,10:52:45.047,
,,3228,56080,336,222,208,0.021484,0.026367,0.996094,0.000000,-3.150000,-1.470000,-0.631742,-0.190238,-1.263922,,176,156,138,124,901,,,,,,,,,-43,10:52:45.076,
,,3229,56100,334,223,209,0.019043,0.026367,0.997559,-0.070000,-3.220000,-1.470000,-0.631742,-0.190238,-1.263922,,175,157,138,122,901,,,,,,,,,-43,10:52:45.077,
,,3230,56120,335,222,208,0.020996,0.031738,1.001465,0.140000,-3.150000,-1.470000,-0.631888,-0.197684,-1.265674,,176,155,137,122,901,,,,,,,,,-43,10:52:45.105,
,,3231,56140,333,221,206,0.024414,0.031250,1.000000,0.000000,-3.150000,-1.470000,-0.632472,-0.191406,-1.258374,,175,155,137,123,900,,,,,,,,,-43,10:52:45.135,
,,3232,56160,334,222,207,0.020508,0.028320,0.995117,0.000000,-3.150000,-1.400000,-0.633786,-0.198414,-1.258082,,177,155,138,123,901,,,,,,,,,-43,10:52:45.136,
,,3233,56180,334,230,210,0.025391,0.024414,1.002441,0.070000,-3.150000,-1.470000,-0.632326,-0.195932,-1.269470,,177,157,138,123,900,,,,,,,,,-43,10:52:45.166,
,,3234,56200,336,222,209,0.020020,0.028320,0.996094,0.070000,-3.150000,-1.470000,-0.632326,-0.195932,-1.269470,,178,157,137,122,901,,,,,,,,,-43,10:52:45.197,
,,3235,56220,335,223,208,0.019043,0.030273,0.999023,0.000000,-3.220000,-1.400000,-0.633932,-0.200604,-1.267134,,176,155,137,122,901,,,,,,,,,-43,10:52:45.197,
,,3236,56240,334,222,210,0.020508,0.033203,1.001465,0.000000,-3.220000,-1.470000,-0.631012,-0.195202,-1.250490,,176,151,136,122,902,,,,,,,,,-43,10:52:45.225,
,,3237,56260,336,221,209,0.020020,0.029297,0.994141,0.000000,-3.150000,-1.400000,-0.632764,-0.202356,-1.257498,,175,154,136,123,901,,,,,,,,,-43,10:52:45.254,
,,3238,56280,336,223,210,0.020020,0.024414,0.997559,0.000000,-3.220000,-1.470000,-0.630574,-0.196370,-1.261002,,176,156,137,123,900,,,,,,,,,-43,10:52:45.256,
,,3239,56300,335,222,209,0.020020,0.027832,1.000000,0.000000,-3.150000,-1.400000,-0.630574,-0.196370,-1.261002,,176,158,137,124,901,,,,,,,,,-43,10:52:45.284,
,,3240,56320,334,222,208,0.020508,0.027832,0.998047,0.000000,-3.150000,-1.400000,-0.632326,-0.198268,-1.249760,,175,154,137,122,902,,,,,,,,,-43,10:52:45.315,
,,3241,56340,334,222,208,0.020508,0.032227,1.001465,-0.070000,-3.150000,-1.400000,-0.631450,-0.192720,-1.262170,,177,154,136,121,904,,,,,,,,,-43,10:52:45.317,
,,3242,56360,335,221,209,0.019531,0.027344,0.996582,0.000000,-3.080000,-1.470000,-0.631012,-0.197246,-1.259980,,177,156,136,123,902,,,,,,,,,-43,10:52:45.346,
,,3243,56380,336,223,208,0.017578,0.027344,0.998047,0.000000,-3.220000,-1.470000,-0.631450,-0.193888,-1.253702,,174,157,137,123,900,,,,,,,,,-43,10:52:45.375,
,,3244,56400,335,223,209,0.021484,0.029785,0.999023,0.070000,-3.290000,-1.400000,-0.631450,-0.193888,-1.253702,,177,157,138,123,902,,,,,,,,,-43,10:52:45.384,
,,3245,56420,335,225,209,0.020020,0.028809,0.997559,-0.140000,-3.150000,-1.400000,-0.631012,-0.194034,-1.259250,,176,154,136,123,902,,,,,,,,,-43,10:52:45.405,
,,3246,56440,335,222,208,0.016602,0.028320,0.999023,-0.070000,-3.080000,-1.400000,-0.624880,-0.198122,-1.273412,,174,155,136,123,902,,,,,,,,,-43,10:52:45.434,
,,3247,56460,335,222,210,0.017090,0.027344,0.997559,-0.070000,-3.220000,-1.470000,-0.632618,-0.197538,-1.256476,,176,154,137,122,902,,,,,,,,,-43,10:52:45.436,
,,3248,56480,335,223,209,0.018555,0.029785,0.996094,0.000000,-3.150000,-1.400000,-0.634078,-0.196078,-1.263192,,178,156,137,124,900,,,,,,,,,-43,10:52:45.467,
,,3249,56500,334,222,209,0.019043,0.029785,0.997070,0.000000,-3.220000,-1.470000,-0.634078,-0.196078,-1.263192,,176,156,138,124,900,,,,,,,,,-43,10:52:45.497,
,,3250,56520,334,223,208,0.015625,0.028320,0.996094,0.000000,-3.080000,-1.470000,-0.628092,-0.191552,-1.268594,,177,155,137,121,901,,,,,,,,,-43,10:52:45.497,
,,3251,56540,334,223,209,0.015625,0.028809,0.999023,-0.070000,-3.150000,-1.470000,-0.630428,-0.198414,-1.257352,,177,154,135,123,902,,,,,,,,,-43,10:52:45.527,
,,3252,56560,334,222,208,0.014160,0.028809,0.998047,0.000000,-3.150000,-1.540000,-0.626632,-0.199874,-1.264798,,175,156,137,123,900,,,,,,,,,-43,10:52:45.557,
,,3253,56580,335,222,209,0.020020,0.028809,0.996582,0.000000,-3.150000,-1.470000,-0.631012,-0.198706,-1.261002,,177,156,138,123,902,,,,,,,,,-43,10:52:45.557,
,,3254,56600,335,223,208,0.025391,0.029297,1.002441,0.000000,-3.220000,-1.470000,-0.631012,-0.198706,-1.261002,,176,157,138,123,902,,,,,,,,,-43,10:52:45.587,
