Tick,S0,S1,S2,S3,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2387,167,232,121,184,1.535156,1.71875,-0.054688,77.636726,-9.765626,-249.023453,0.703125,-0.15625,-0.023438
2388,213,268,121,222,1.644531,1.5625,-0.191406,31.738283,-22.949221,-250.000015,0.648438,-0.117188,-0.007813
2389,192,254,121,217,1.300781,1.78125,0.300781,-14.648438,-45.898441,-250.000015,0.5625,-0.070313,0.007813
2390,189,259,122,240,0.558594,1.984375,0.753906,-0.976563,-55.664066,-250.000015,0.5625,-0.070313,0.007813
2391,190,273,122,265,-0.207031,1.992188,0.339844,58.593754,-32.226566,-250.000015,0.46875,-0.039063,0.015625
2392,191,282,122,278,-1.316406,0.890625,0.015625,-4.394532,-58.593754,-249.023453,0.390625,-0.039063,0.015625
2393,191,285,122,282,-0.273438,1.988281,-0.070313,-80.078133,33.69141,-65.429695,0.367188,-0.046875,0
2394,191,288,121,285,0.054688,1.996094,-0.328125,-217.285172,107.421883,4.394532,0.359375,-0.039063,-0.039063
2395,191,289,121,286,0.523438,1.996094,-0.296875,-183.593765,39.550785,-194.335953,0.359375,-0.039063,-0.039063
2396,191,290,122,287,1.714844,1.996094,-0.375,-33.203129,-27.832033,-250.000015,0.328125,-0.046875,-0.0625
2397,190,291,121,286,1.996094,1.996094,-0.675781,-51.757816,-35.156254,-250.000015,0.265625,-0.070313,-0.070313
2398,189,290,121,286,1.996094,1.628906,-0.699219,-70.312508,-12.695313,-245.605484,0.210938,-0.09375,-0.078125
2399,189,290,121,286,1.996094,0.917969,-0.96875,-60.058598,10.253907,-116.699226,0.195313,-0.109375,-0.09375
2400,191,291,122,286,1.960938,0.105469,-1.035156,-68.847664,11.23047,-18.554689,0.195313,-0.109375,-0.09375
2401,190,291,120,286,1.347656,-1.128906,-0.878906,-25.390627,-41.50391,36.132816,0.1875,-0.109375,-0.09375
2402,189,291,121,286,1.527344,-1.570313,-0.765625,67.871101,-110.35157,119.140633,0.210938,-0.101563,-0.109375
2403,189,292,121,286,1.945313,-1.007813,-0.765625,129.394547,-122.07032,238.281265,0.25,-0.078125,-0.085938
2404,189,292,120,287,1.992188,0.320313,-0.628906,148.437515,-62.988285,249.511734,0.328125,-0.0625,-0.070313
2405,190,292,120,286,1.671875,1.207031,-0.636719,133.789078,4.882813,249.511734,0.328125,-0.0625,-0.070313
2406,189,292,121,285,1.058594,1.765625,-0.769531,166.01564,-7.324219,249.511734,0.421875,-0.054688,-0.039063
2407,190,292,121,285,1.519531,1.996094,-0.785156,218.750015,-50.292973,249.511734,0.515625,-0.070313,-0.007813
2408,188,292,121,285,1.960938,1.996094,-0.535156,232.910172,-9.277345,249.511734,0.609375,-0.117188,0.039063
2409,189,293,121,286,1.378906,1.996094,-0.539063,216.79689,66.894539,249.511734,0.695313,-0.195313,0.054688
2410,189,293,120,288,0.707031,1.996094,-0.65625,202.148453,137.695328,249.511734,0.695313,-0.195313,0.054688
2411,192,298,120,290,-1.152344,1.996094,-0.847656,172.363297,155.273453,249.511734,0.757813,-0.289063,0.054688
2412,191,297,121,290,-2,1.996094,-0.601563,200.195328,48.828129,249.511734,0.789063,-0.375,0.039063
2413,190,296,121,288,-2,1.996094,0.632813,163.574234,-73.242195,245.605484,0.796875,-0.4375,0.054688
2414,260,345,121,339,-2,1.996094,1.136719,29.296877,-104.003914,95.703133,0.796875,-0.460938,0.070313
2415,243,336,121,334,-1.523438,1.996094,0.453125,-50.292973,-132.324234,-55.664066,0.796875,-0.460938,0.070313
2416,230,328,117,324,-1.992188,1.996094,-0.84375,-250.000015,-21.972658,-249.023453,0.789063,-0.40625,0.085938
2417,199,314,102,306,0.386719,0.738281,0.25,-235.351578,192.382828,-155.761734,0.765625,-0.328125,0.070313
2418,181,302,101,295,-1.078125,1.328125,1.175781,-129.882828,132.812515,-224.121109,0.765625,-0.289063,0.023438
2419,167,279,105,277,-0.269531,0.707031,0.65625,-92.285164,28.808596,-51.269535,0.757813,-0.265625,0.007813
2420,160,254,110,251,0.332031,0.914063,0.476563,-97.656258,16.601564,-49.31641,0.757813,-0.265625,0.007813
2421,155,235,115,226,0.042969,0.691406,0.78125,-47.851566,19.531252,-45.898441,0.75,-0.257813,0
2422,150,224,120,208,0.4375,1.015625,0.25,-20.507814,25.878908,-39.550785,0.75,-0.25,-0.007813
2423,150,218,121,194,0.761719,1.117188,0.074219,12.207032,45.41016,-37.109379,0.742188,-0.242188,0
2424,162,222,121,192,1.308594,1.832031,0.5625,72.265633,54.687504,-87.402351,0.726563,-0.226563,-0.007813
2425,197,252,123,217,1.445313,1.96875,0.246094,74.707039,37.59766,-173.339859,0.726563,-0.226563,-0.007813
2426,189,246,123,202,1.453125,1.683594,-0.117188,67.38282,-2.441406,-249.511734,0.703125,-0.203125,-0.007813
2427,183,242,122,197,1.550781,1.605469,0.101563,4.882813,-35.156254,-250.000015,0.664063,-0.15625,0.007813
2428,185,247,121,217,1.03125,1.859375,0.226563,-21.484377,-75.683601,-250.000015,0.59375,-0.117188,0.007813
2429,186,259,122,244,0.46875,1.996094,0.433594,31.738283,-69.824226,-250.000015,0.5,-0.078125,0.023438
2430,191,277,123,269,-0.46875,1.761719,-0.21875,3.417969,-54.199223,-250.000015,0.5,-0.078125,0.023438
2431,189,283,122,277,-0.621094,0.714844,0.132813,-58.593754,-25.878908,-178.222672,0.429688,-0.070313,0.023438
2432,190,286,122,283,-0.125,1.996094,-0.261719,-125.000008,58.105473,14.160157,0.40625,-0.0625,0.007813
2433,190,287,122,284,0.382813,1.996094,-0.25,-190.917984,67.871101,-41.50391,0.40625,-0.0625,-0.03125
2434,190,289,122,285,0.894531,1.996094,-0.121094,-123.535164,29.785158,-200.683609,0.375,-0.0625,-0.046875
2435,191,290,122,287,1.574219,1.996094,-0.136719,-54.687504,-10.742188,-250.000015,0.3125,-0.078125,-0.046875
2436,190,287,121,286,1.996094,1.996094,-0.429688,-63.476566,-3.90625,-250.000015,0.3125,-0.078125,-0.046875
2437,190,289,121,288,1.996094,1.507813,-0.613281,-75.19532,52.246098,-232.42189,0.25,-0.101563,-0.070313
2438,189,291,123,286,1.996094,0.730469,-1.1875,-96.191414,83.00782,-106.44532,0.21875,-0.125,-0.0625
2439,189,291,121,286,1.609375,-0.5625,-1.105469,-73.242195,41.015629,-27.832033,0.210938,-0.125,-0.070313
2440,188,292,122,286,1.472656,-1.34375,-0.964844,35.644535,-63.476566,52.246098,0.21875,-0.125,-0.085938
2441,187,292,121,285,1.980469,-1.179688,-0.894531,116.210945,-125.488289,181.152359,0.21875,-0.125,-0.085938
2442,188,292,120,286,1.996094,-0.253906,-0.636719,117.675789,-86.425789,249.511734,0.257813,-0.109375,-0.078125
2443,188,293,121,285,1.796875,0.570313,-0.582031,90.332039,-12.695313,249.511734,0.320313,-0.085938,-0.0625
2444,188,291,121,285,1.339844,1.042969,-0.636719,114.25782,1.953125,249.511734,0.414063,-0.070313,-0.054688
2445,190,292,121,285,1.292969,1.652344,-0.625,182.617203,-37.59766,249.511734,0.5,-0.085938,-0.007813
2446,188,291,122,286,1.800781,1.996094,-0.65625,230.468765,-63.476566,249.511734,0.5,-0.085938,-0.007813
2447,188,291,122,285,1.8125,1.996094,-0.488281,190.917984,14.648438,249.511734,0.59375,-0.132813,0.023438
2448,188,293,121,285,1.378906,1.996094,-0.421875,197.753922,62.988285,249.511734,0.671875,-0.195313,0.0625
2449,189,293,121,288,0.5,1.996094,-0.433594,168.945328,123.535164,249.511734,0.742188,-0.289063,0.054688
2450,239,329,121,325,-1.695313,1.996094,-0.476563,166.01564,121.582039,249.511734,0.773438,-0.367188,0.0625
2451,210,310,121,306,-2,1.996094,0.035156,181.64064,22.949221,249.511734,0.773438,-0.367188,0.0625
2452,195,302,120,295,-2,1.996094,0.957031,83.00782,-36.621098,208.496109,0.789063,-0.4375,0.046875
2453,191,299,121,291,-2,1.996094,0.957031,-29.296877,-53.22266,21.972658,0.78125,-0.460938,0.054688
2454,213,315,120,306,-2,1.996094,0.996094,-26.367189,-128.417984,-72.753914,0.773438,-0.445313,0.078125
2455,209,314,118,304,-0.980469,0.796875,-1.375,-207.519547,14.160157,-244.14064,0.765625,-0.359375,0.078125
2456,189,309,99,296,1.933594,1.996094,-1.234375,-174.316422,-98.144539,-250.000015,0.765625,-0.359375,0.078125
2457,176,297,100,290,-0.929688,0.511719,1.875,-166.992203,100.585945,-178.710953,0.75,-0.296875,0.023438
2458,166,272,102,271,-0.78125,0.707031,1.234375,-91.308601,43.945316,-58.593754,0.734375,-0.265625,0.015625
2459,159,248,106,248,0.007813,1.363281,0.605469,-62.988285,21.484377,-51.269535,0.726563,-0.257813,0
2460,154,234,112,225,0.300781,0.859375,0.621094,-39.550785,9.277345,-46.386723,0.726563,-0.257813,-0.015625
2461,151,222,118,208,0.496094,1.03125,0.078125,-19.042971,20.507814,-44.433598,0.726563,-0.257813,-0.015625
2462,149,218,121,195,0.5,1.054688,0.046875,4.882813,58.105473,-36.621098,0.71875,-0.242188,-0.015625
2463,154,219,123,190,1.207031,1.796875,0.671875,80.078133,62.500004,-70.312508,0.710938,-0.234375,-0.015625
2464,160,222,122,186,1.316406,1.988281,0.25,97.167976,40.039066,-164.550797,0.695313,-0.21875,-0.015625
2465,167,234,122,186,1.558594,1.777344,-0.128906,83.984383,-12.695313,-247.558609,0.664063,-0.179688,0
2466,183,248,122,201,0.652344,1.964844,0.9375,-3.90625,31.250002,-250.000015,0.664063,-0.179688,0
2467,186,254,123,226,-0.804688,1.496094,0.398438,18.554689,1.953125,-250.000015,0.601563,-0.132813,0
2468,188,269,121,256,-0.132813,1.996094,0.230469,162.10939,-86.91407,-250.000015,0.5,-0.09375,0.015625
2469,199,287,122,281,-1.402344,1.980469,-0.0625,83.984383,-126.464851,-250.000015,0.40625,-0.085938,0.039063
2470,192,288,122,283,-0.203125,1.820313,0.230469,-55.175785,-22.949221,-114.746101,0.367188,-0.085938,0.046875
2471,190,287,123,285,-0.160156,1.996094,-0.335938,-220.70314,87.890633,33.203129,0.367188,-0.078125,0
2472,190,290,122,286,0.476563,1.996094,-0.289063,-223.144547,52.734379,-88.867195,0.367188,-0.078125,0
2473,191,290,122,288,1.140625,1.996094,-0.320313,-115.722664,-17.089846,-242.675797,0.34375,-0.085938,-0.039063
2474,190,290,122,286,1.992188,1.996094,-0.527344,-61.523441,-66.406258,-250.000015,0.28125,-0.09375,-0.039063
2475,271,346,121,346,1.996094,1.996094,-0.769531,-85.937508,-45.898441,-250.000015,0.226563,-0.125,-0.070313
2476,243,330,121,333,1.996094,1.320313,-0.863281,-90.82032,21.484377,-192.871109,0.195313,-0.15625,-0.070313
2477,217,314,122,313,1.996094,0.34375,-1.050781,-67.38282,30.273439,-105.957039,0.195313,-0.15625,-0.070313
2478,229,321,122,321,1.945313,-0.429688,-0.984375,-34.667973,1.953125,-26.855471,0.179688,-0.164063,-0.085938
2479,202,304,122,301,1.644531,-1.445313,-0.863281,14.648438,-49.31641,64.941414,0.179688,-0.164063,-0.085938
2480,194,297,122,293,1.777344,-1.390625,-0.875,72.265633,-90.82032,189.941422,0.203125,-0.140625,-0.085938
2481,190,295,120,289,1.851563,-0.578125,-0.71875,113.769539,-91.796883,249.511734,0.257813,-0.109375,-0.078125
2482,189,294,121,288,1.9375,0.699219,-0.605469,145.019547,-60.058598,249.511734,0.257813,-0.109375,-0.078125
2483,189,293,121,286,1.761719,1.574219,-0.59375,151.367203,-17.578127,249.511734,0.34375,-0.085938,-0.0625
2484,190,293,121,286,1.410156,1.933594,-0.621094,173.339859,-9.765626,249.511734,0.429688,-0.078125,-0.03125
2485,189,292,121,286,1.640625,1.996094,-0.648438,220.214859,-24.902346,249.511734,0.523438,-0.101563,0.007813
2486,188,292,122,285,1.996094,1.996094,-0.621094,212.89064,37.59766,249.511734,0.609375,-0.15625,0.039063
2487,190,293,121,287,1.3125,1.996094,-0.589844,206.542984,69.824226,249.511734,0.609375,-0.15625,0.039063
2488,187,295,122,288,0.824219,1.996094,-0.496094,195.800797,106.44532,249.511734,0.6875,-0.226563,0.054688
2489,191,298,121,289,-1.113281,1.996094,-0.550781,176.269547,131.835953,249.511734,0.75,-0.3125,0.054688
2490,189,298,120,289,-2,1.996094,-0.25,165.527359,52.246098,249.511734,0.78125,-0.390625,0.039063
2491,189,298,121,288,-2,1.996094,0.617188,68.847664,-47.851566,233.398453,0.78125,-0.445313,0.054688
2492,264,349,120,344,-2,1.996094,0.765625,-53.710941,-74.218758,43.457035,0.78125,-0.445313,0.054688
2493,221,321,122,318,-1.535156,1.996094,1.433594,-102.53907,-103.515633,-192.871109,0.773438,-0.445313,0.070313
2494,201,312,107,303,-0.976563,0.871094,1.449219,-207.519547,41.992191,-250.000015,0.765625,-0.351563,0.070313
2495,186,310,98,293,-0.546875,1.800781,-0.246094,-245.605484,192.382828,-200.195328,0.75,-0.304688,0.039063
2496,172,298,99,290,0.070313,0.449219,1.28125,-105.957039,88.867195,-163.574234,0.734375,-0.265625,0.015625
2497,162,273,103,272,1.050781,1.035156,-0.25,-121.093758,-16.113283,-54.687504,0.734375,-0.265625,0.015625
2498,155,250,110,245,0.441406,0.484375,0.574219,-68.359383,4.882813,-56.640629,0.734375,-0.257813,0
2499,152,233,116,222,0.621094,1.15625,-0.058594,-13.183595,2.929688,-43.945316,0.726563,-0.242188,-0.007813
2500,150,225,120,203,0.355469,0.8125,0.328125,-9.277345,28.808596,-43.457035,0.710938,-0.242188,-0.015625
2501,149,219,121,191,1.105469,1.738281,-0.101563,50.292973,39.062504,-53.710941,0.710938,-0.226563,-0.007813
2502,155,219,122,183,1.375,1.957031,0.238281,71.777351,40.527348,-134.277359,0.710938,-0.226563,-0.007813
2503,164,226,122,181,1.484375,1.757813,0.070313,58.105473,18.554689,-220.214859,0.6875,-0.210938,-0.007813
2504,179,243,124,192,1.636719,1.804688,-0.035156,58.105473,-19.042971,-250.000015,0.664063,-0.179688,0
2505,182,246,121,201,0.855469,1.949219,0.863281,-16.113283,33.203129,-250.000015,0.601563,-0.132813,0
2506,185,256,122,231,-0.21875,1.355469,0.300781,50.781254,-40.527348,-250.000015,0.507813,-0.09375,-0.007813
2507,188,273,121,260,0.011719,1.996094,0.152344,111.816414,-83.00782,-250.000015,0.507813,-0.09375,-0.007813
2508,189,281,121,275,-0.40625,1.679688,0.257813,23.925783,-57.617191,-237.304703,0.414063,-0.085938,0.023438
2509,190,284,121,281,0.027344,1.996094,-0.308594,-98.63282,76.660164,12.695313,0.382813,-0.085938,0.015625
2510,190,289,121,285,-0.148438,1.996094,-0.375,-239.746109,117.675789,37.109379,0.382813,-0.078125,-0.007813
2511,190,289,122,286,0.363281,1.996094,-0.253906,-168.457047,41.992191,-151.367203,0.367188,-0.085938,-0.046875
2512,190,290,122,287,1.148438,1.996094,-0.25,-46.386723,-55.175785,-250.000015,0.367188,-0.085938,-0.046875
2513,189,290,121,287,1.996094,1.996094,-0.453125,-30.273439,-91.796883,-250.000015,0.304688,-0.09375,-0.046875
2514,189,291,121,286,1.996094,1.988281,-0.679688,-107.910164,-30.273439,-250.000015,0.242188,-0.117188,-0.070313
2515,192,292,121,289,1.996094,1.5,-0.726563,-121.093758,28.320314,-184.082047,0.210938,-0.140625,-0.085938
2516,296,363,122,364,1.996094,0.472656,-1.046875,-83.00782,26.367189,-105.957039,0.195313,-0.148438,-0.085938
2517,297,366,122,378,1.625,-0.875,-0.847656,-16.601564,-36.621098,-0.976563,0.195313,-0.148438,-0.085938
2518,308,376,121,386,1.636719,-1.433594,-0.746094,60.058598,-87.890633,97.167976,0.1875,-0.148438,-0.101563
2519,259,343,120,350,1.871094,-1.074219,-0.695313,98.144539,-91.796883,229.003922,0.210938,-0.140625,-0.101563
2520,213,310,121,313,1.949219,-0.015625,-0.542969,120.605476,-51.757816,249.511734,0.257813,-0.109375,-0.085938
2521,197,300,120,297,1.691406,0.972656,-0.546875,125.97657,-3.417969,249.511734,0.335938,-0.078125,-0.070313
2522,192,295,121,291,1.425781,1.535156,-0.523438,139.648453,12.695313,249.511734,0.335938,-0.078125,-0.046875
2523,194,296,120,292,1.253906,1.894531,-0.5625,176.757828,-9.277345,249.511734,0.421875,-0.078125,-0.046875
2524,191,294,121,290,1.613281,1.996094,-0.507813,209.472672,-28.808596,249.511734,0.515625,-0.09375,-0.007813
2525,189,293,120,288,1.460938,1.996094,-0.441406,182.617203,-2.929688,249.511734,0.601563,-0.140625,0.023438
2526,199,301,121,293,1.328125,1.996094,-0.332031,174.804703,21.484377,249.511734,0.679688,-0.210938,0.046875
2527,191,296,120,291,1.179688,1.996094,-0.523438,145.996109,125.97657,249.511734,0.742188,-0.296875,0.03125
2528,190,297,122,290,-1.941406,1.996094,-0.523438,149.414078,113.769539,249.511734,0.742188,-0.296875,0.03125
2529,189,296,120,288,-2,1.996094,0.175781,156.250015,1.464844,249.511734,0.773438,-0.382813,0.023438
2530,188,296,120,287,-2,1.996094,0.910156,41.50391,-47.851566,166.01564,0.789063,-0.4375,0.039063
2531,188,298,120,287,-2,1.996094,0.867188,-8.789063,-99.121101,-34.179691,0.78125,-0.445313,0.046875
2532,202,310,121,299,-0.640625,1.683594,1.316406,-63.476566,-93.750008,-203.613297,0.765625,-0.382813,0.070313
2533,195,307,107,297,-0.496094,0.363281,1.15625,-203.125015,38.085941,-250.000015,0.765625,-0.382813,0.070313
2534,187,306,95,291,-0.730469,1.261719,0.597656,-236.32814,205.566422,-194.824234,0.75,-0.304688,0.039063
2535,173,297,97,288,-0.378906,0.894531,0.0625,-114.25782,43.945316,-186.523453,0.734375,-0.273438,0.015625
2536,163,276,99,277,0.027344,0.941406,0.464844,-95.703133,5.859375,-60.058598,0.726563,-0.257813,-0.007813
2537,156,254,106,255,0.1875,0.703125,0.679688,-49.804691,-5.859375,-60.546879,0.71875,-0.242188,-0.015625
2538,153,238,116,232,0.660156,1.324219,-0.21875,-6.835938,-5.371094,-42.480473,0.71875,-0.242188,-0.015625
2539,147,230,120,212,0.261719,0.757813,0.390625,-34.179691,36.621098,-47.363285,0.71875,-0.242188,-0.007813
2540,148,224,122,200,0.777344,1.367188,-0.203125,19.531252,51.757816,-41.015629,0.710938,-0.234375,-0.023438
2541,157,228,123,196,1.3125,1.714844,0.359375,62.988285,43.945316,-123.046883,0.703125,-0.21875,-0.023438
2542,164,231,123,188,1.566406,1.972656,0.15625,79.10157,13.671876,-211.914078,0.679688,-0.203125,-0.023438
2543,171,237,123,188,1.507813,1.757813,-0.027344,70.312508,-20.996096,-250.000015,0.679688,-0.203125,-0.023438
2544,176,246,123,198,1.597656,1.605469,0.222656,24.414064,-23.925783,-250.000015,0.632813,-0.15625,0.007813
2545,181,255,122,226,0.378906,1.742188,0.574219,-15.625001,-22.949221,-250.000015,0.554688,-0.109375,0
2546,187,268,123,255,0.230469,1.9375,0.535156,88.378914,-53.22266,-250.000015,0.46875,-0.085938,0.015625
2547,190,282,123,273,-0.359375,1.925781,0.023438,76.171883,-65.429695,-250.000015,0.390625,-0.085938,0.03125
2548,189,285,123,280,-0.234375,1.957031,-0.117188,-105.468758,68.359383,-89.355476,0.390625,-0.085938,0.03125
2549,190,288,122,284,-0.035156,1.996094,-0.378906,-193.35939,99.121101,7.324219,0.367188,-0.085938,0.015625
2550,192,290,122,287,0.460938,1.996094,-0.316406,-139.648453,40.039066,-109.375008,0.367188,-0.085938,-0.015625
2551,189,289,122,286,1.320313,1.996094,-0.480469,-45.898441,-41.50391,-238.281265,0.335938,-0.09375,-0.039063
2552,191,291,121,287,1.996094,1.996094,-0.707031,-51.757816,-82.031258,-250.000015,0.28125,-0.101563,-0.054688
2553,191,290,122,287,1.996094,1.683594,-0.71875,-68.847664,-80.566414,-250.000015,0.28125,-0.101563,-0.054688
2554,229,319,120,316,1.996094,1.386719,-0.765625,-61.523441,-38.574223,-163.574234,0.234375,-0.125,-0.054688
2555,342,394,119,401,1.996094,0.660156,-1.042969,-90.332039,12.207032,-61.03516,0.210938,-0.140625,-0.070313
2556,252,338,121,345,1.796875,-0.390625,-1.078125,-100.097664,19.531252,12.695313,0.21875,-0.140625,-0.085938
2557,211,309,121,310,1.328125,-1.347656,-1.082031,-33.69141,-39.550785,92.773445,0.234375,-0.132813,-0.09375
2558,197,299,120,295,1.691406,-0.78125,-0.996094,71.28907,-105.468758,247.070328,0.234375,-0.109375,-0.101563
2559,191,295,121,290,1.847656,0.195313,-0.761719,99.121101,-75.19532,249.511734,0.28125,-0.109375,-0.101563
2560,190,293,120,288,1.640625,0.996094,-0.707031,115.722664,-30.761721,249.511734,0.34375,-0.085938,-0.078125
2561,190,293,122,287,1.25,1.429688,-0.691406,150.39064,-22.949221,249.511734,0.4375,-0.085938,-0.0625
2562,188,291,120,288,1.335938,1.925781,-0.847656,212.402359,-58.105473,249.511734,0.523438,-0.101563,-0.023438
2563,188,291,122,286,1.800781,1.996094,-0.644531,249.511734,-75.19532,249.511734,0.609375,-0.140625,0.023438
2564,188,292,121,287,1.992188,1.996094,-0.574219,249.511734,-20.019533,249.511734,0.609375,-0.140625,0.023438
2565,189,292,121,286,1.59375,1.996094,-0.5625,226.074234,97.167976,249.511734,0.679688,-0.21875,0.054688
2566,189,293,120,287,-0.335938,1.996094,-0.835938,159.179703,187.988297,249.511734,0.75,-0.304688,0.023438
2567,190,296,122,288,-2,1.996094,-0.5,230.468765,34.179691,249.511734,0.773438,-0.375,0.039063
2568,190,296,121,288,-2,1.996094,0.777344,165.527359,-69.824226,220.214859,0.78125,-0.429688,0.046875
2569,189,296,120,287,-2,1.996094,0.882813,-1.464844,-71.777351,20.996096,0.78125,-0.429688,0.046875
2570,208,311,121,303,-1.742188,1.996094,0.976563,-228.027359,-37.59766,-241.699234,0.78125,-0.421875,0.070313
2571,208,315,110,307,-0.1875,0.753906,1.367188,-175.292984,14.648438,-250.000015,0.757813,-0.34375,0.046875
2572,193,311,101,298,0.398438,0.777344,0.609375,-250.000015,192.871109,-118.652351,0.757813,-0.304688,0.015625
2573,179,303,102,292,0.675781,0.097656,-0.996094,-102.050789,78.613289,-201.17189,0.734375,-0.273438,-0.007813
2574,168,281,105,280,0.3125,0.359375,-0.265625,-143.554703,13.671876,-72.753914,0.734375,-0.273438,-0.007813
2575,159,253,109,254,0.386719,0.757813,0.515625,-147.460953,0,-69.824226,0.726563,-0.257813,-0.03125
2576,155,233,115,229,0.054688,0.8125,0.742188,-37.109379,12.695313,-49.31641,0.726563,-0.25,-0.046875
2577,152,222,120,210,0.382813,0.792969,0.359375,-18.066408,31.738283,-44.433598,0.71875,-0.242188,-0.046875
2578,149,215,122,194,0.789063,1.296875,-0.109375,34.179691,44.433598,-46.386723,0.710938,-0.234375,-0.054688
2579,152,215,121,185,1.429688,1.988281,0.257813,102.53907,40.527348,-108.886726,0.710938,-0.234375,-0.054688
2580,163,224,122,186,1.179688,1.722656,-0.121094,64.941414,33.69141,-193.847672,0.695313,-0.21875,-0.046875
2581,172,234,121,184,1.566406,1.769531,-0.1875,68.359383,-16.113283,-250.000015,0.671875,-0.1875,-0.03125
2582,178,239,122,192,1.433594,1.734375,0.148438,36.621098,-25.878908,-250.000015,0.617188,-0.140625,-0.023438
2583,183,248,122,217,1.027344,1.773438,0.410156,-7.324219,-63.476566,-250.000015,0.546875,-0.101563,-0.015625
2584,189,261,120,248,0.765625,1.976563,0.59375,27.343752,-86.91407,-250.000015,0.546875,-0.101563,-0.015625
2585,224,301,122,298,-0.347656,1.996094,0.148438,63.964848,-51.757816,-250.000015,0.460938,-0.085938,0
2586,202,292,123,291,-0.8125,0.925781,0.25,-14.648438,-34.667973,-234.863297,0.398438,-0.078125,0
2587,194,289,121,289,0.039063,1.996094,-0.28125,-158.20314,92.285164,3.417969,0.382813,-0.085938,-0.023438
2588,192,289,122,289,0.53125,1.996094,-0.3125,-193.847672,80.078133,-104.980476,0.375,-0.078125,-0.046875
2589,191,291,124,287,0.886719,1.996094,-0.261719,-105.468758,22.460939,-234.863297,0.375,-0.078125,-0.046875
2590,191,291,122,287,1.820313,1.996094,-0.417969,-40.527348,-35.644535,-250.000015,0.328125,-0.085938,-0.054688
2591,191,290,122,286,1.996094,1.996094,-0.644531,-57.617191,-27.343752,-250.000015,0.273438,-0.101563,-0.078125
2592,332,389,122,394,1.996094,1.566406,-0.667969,-50.781254,-2.929688,-232.42189,0.234375,-0.132813,-0.078125
2593,266,344,122,355,1.996094,0.847656,-1.078125,-64.941414,37.59766,-115.234383,0.210938,-0.140625,-0.085938
2594,235,325,122,331,1.847656,-0.269531,-1.027344,-75.683601,39.062504,-26.367189,0.210938,-0.140625,-0.085938
2595,204,303,122,305,1.382813,-1.449219,-0.890625,6.347657,-38.574223,49.804691,0.210938,-0.140625,-0.101563
2596,195,297,120,295,1.789063,-1.265625,-0.8125,102.53907,-110.35157,167.968765,0.226563,-0.132813,-0.085938
2597,191,293,121,290,1.972656,0.09375,-0.523438,115.234383,-75.19532,249.511734,0.273438,-0.101563,-0.078125
2598,190,293,121,288,1.652344,0.855469,-0.484375,113.281258,-25.878908,249.511734,0.351563,-0.078125,-0.070313
2599,190,294,119,287,1.441406,1.378906,-0.535156,148.437515,-14.160157,249.511734,0.351563,-0.078125,-0.070313
2600,189,291,120,288,1.527344,1.882813,-0.636719,206.054703,-32.714848,249.511734,0.4375,-0.070313,-0.046875
2601,189,292,122,287,1.925781,1.996094,-0.574219,235.839859,-10.742188,249.511734,0.523438,-0.09375,-0.007813
2602,189,293,120,287,1.726563,1.996094,-0.664063,225.585953,43.457035,249.511734,0.609375,-0.148438,0.023438
2603,189,293,120,288,1.332031,1.996094,-0.679688,225.097672,104.492195,249.511734,0.6875,-0.21875,0.046875
2604,190,294,121,286,0.144531,1.996094,-0.851563,156.738297,175.781265,249.511734,0.6875,-0.21875,0.046875
2605,189,297,121,288,-1.933594,1.996094,-0.960938,141.113297,134.277359,249.511734,0.75,-0.304688,0.03125
2606,190,296,120,287,-2,1.996094,-0.40625,163.574234,-5.371094,249.511734,0.78125,-0.382813,0.023438
2607,189,297,120,286,-2,1.996094,1.035156,36.132816,-105.468758,100.585945,0.78125,-0.429688,0.039063
2608,189,297,120,287,-2,1.996094,1.089844,-13.183595,-128.417984,-53.22266,0.773438,-0.429688,0.054688
2609,216,318,122,310,-1.835938,1.734375,-0.015625,-201.660172,-0.976563,-238.281265,0.773438,-0.429688,0.054688
2610,196,308,109,296,0.910156,1.054688,0.164063,-206.054703,-94.72657,-250.000015,0.765625,-0.367188,0.0625
2611,184,307,99,291,0.910156,-0.59375,1.0625,-250.000015,147.949234,-112.792976,0.742188,-0.296875,0.039063
2612,173,294,101,288,-1.492188,1.929688,0.671875,-127.441414,148.925797,-213.378922,0.726563,-0.265625,-0.007813
2613,162,266,105,266,0.238281,0.960938,0.527344,-107.421883,14.160157,-52.734379,0.726563,-0.25,-0.015625
2614,156,240,110,238,0.347656,0.765625,0.652344,-89.355476,23.437502,-53.710941,0.71875,-0.242188,-0.054688
2615,153,225,116,215,0.316406,0.957031,0.617188,-30.273439,20.019533,-46.875004,0.71875,-0.242188,-0.054688
2616,151,217,120,198,0.382813,0.882813,0.324219,-7.324219,32.226566,-42.968754,0.710938,-0.234375,-0.046875
2617,151,212,122,187,0.824219,1.332031,-0.164063,34.667973,41.50391,-48.828129,0.703125,-0.226563,-0.046875
2618,158,219,122,185,1.21875,1.972656,0.296875,79.589851,46.875004,-165.039078,0.695313,-0.210938,-0.054688
2619,167,226,123,182,1.539063,1.808594,0.003906,73.242195,-6.347657,-247.558609,0.664063,-0.179688,-0.039063
2620,175,236,124,188,1.371094,1.40625,-0.453125,38.574223,-36.621098,-250.000015,0.664063,-0.179688,-0.039063
